row_id,Game Name,Discount,Price,Rating,Release Date
1438,Evil Democracy: 1932,-50%,"R$ 12,44",71.36%,Oct 2020
1439,Feel-A-Maze,-80%,"R$ 2,09",71.34%,Nov 2014
1440,Gearshifters,-75%,"R$ 11,87",71.33%,Oct 2021
1441,Euphoria: Supreme Mechanics,-42%,"R$ 10,19",71.33%,Apr 2020
1442,Waifu Uncovered,-62%,"R$ 3,79",71.32%,Apr 2020
1443,Aven Colony,-90%,"R$ 15,99",71.31%,Jul 2017
1444,Tower Hunter: Erza's Trial,-88%,"R$ 4,19",71.30%,Oct 2019
1445,RKGK / Rakugaki,-30%,"R$ 58,44",71.30%,May 2024
1446,Rebel Transmute,-25%,"R$ 44,99",71.24%,Mar 2024
1447,Sword and Fairy 7,-50%,"R$ 49,49",71.22%,Oct 2021
1448,Mech Engineer,-20%,"R$ 23,19",71.16%,May 2024
1449,Flockers™,-90%,"R$ 5,29",71.14%,Sep 2014
1450,Monochroma,-75%,"R$ 9,24",71.11%,May 2014
1451,Snow Plowing Simulator,-58%,"R$ 38,23",71.11%,Jun 2024
1452,Saimin Gakushū: Secret Desire,-70%,"R$ 11,39",71.08%,Nov 2021
1453,BOOBS SAGA: Prepare To Hentai Edition,-80%,"R$ 2,09",71.06%,May 2020
1454,Good Company,-33%,"R$ 31,81",71.06%,Jun 2022
1455,Disjunction,-90%,"R$ 3,09",71.02%,Jan 2021
1456,Micro macro farm,-20%,"R$ 8,39",71.02%,Dec 2023
1457,Alchemist Simulator,-70%,"R$ 8,39",71.01%,Oct 2020
1458,Fueled Up,-60%,"R$ 19,19",71.01%,Oct 2022
1459,Firelight Fantasy: Vengeance,-28%,"R$ 17,10",71.01%,Jan 2022
1460,Driftland: The Magic Revival,-85%,"R$ 5,69",70.91%,Apr 2019
1461,Cynthia: Hidden in the Moonshadow,-45%,"R$ 24,46",70.87%,Apr 2023
1462,NeuraGun,-93%,"R$ 4,68",70.85%,Jan 2022
1463,XCOM®: Chimera Squad,-85%,"R$ 14,85",70.85%,Apr 2020
1464,BE-A Walker,-80%,"R$ 4,13",70.85%,May 2020
1465,Ancient Wars: Sparta Definitive Edition,-40%,"R$ 47,39",70.85%,Jan 2022
1466,DRIFT CE,-70%,"R$ 29,70",70.83%,Jun 2021
1467,Efflorescence of Lust,-55%,"R$ 3,86",70.78%,Feb 2020
1468,King's Bounty: Dark Side,-44%,"R$ 40,25",70.78%,Aug 2014
1469,Dragon Rage,-30%,"R$ 9,79",70.74%,Jul 2016
1470,Pet Shop Simulator,-18%,"R$ 43,95",70.73%,Jun 2024
1471,Suffer The Night,-70%,"R$ 12,11",70.72%,Apr 2023
1472,Dark Envoy,-62%,"R$ 30,96",70.69%,Oct 2023
1473,NALOGI 2,-55%,"R$ 3,14",70.63%,May 2018
1474,WWE 2K24,-50%,"R$ 149,99",70.55%,Mar 2024
1475,Firelight Fantasy: Resistance,-42%,"R$ 10,19",70.52%,Jul 2021
1476,RICE - Repetitive Indie Combat Experience™,-20%,"R$ 13,59",70.51%,May 2023
1477,JIANGHU CHRONICLES,-15%,"R$ 44,61",70.51%,Aug 2024
1478,Generation Zero®,-70%,"R$ 22,19",70.48%,Mar 2019
1479,Furry Fantasy,-65%,"R$ 5,07",70.48%,Jul 2022
1480,"Sex, Please",-45%,"R$ 11,26",70.40%,May 2024
1481,One Night With Kawaii,-50%,"R$ 1,74",70.39%,Jun 2024
1482,The Knight Witch,-75%,"R$ 17,25",70.35%,Nov 2022
1483,Stray Blade,-35%,"R$ 40,29",70.35%,Apr 2023
1484,Dead Island: Riptide Definitive Edition,-85%,"R$ 14,85",70.34%,May 2016
1485,The Rising of the Shield Hero : Relive The Animation,-70%,"R$ 9,29",70.34%,Sep 2019
1486,Yaengard,-40%,"R$ 22,49",70.28%,May 2022
1487,Wells,-50%,"R$ 6,89",70.27%,Jan 2017
1488,Radio Commander,-80%,"R$ 7,59",70.26%,Oct 2019
1489,Hide and Seek,-50%,"R$ 5,24",70.26%,Nov 2021
1490,Battlefield™ V,-85%,"R$ 34,35",70.21%,Nov 2018
1491,Lovely Fox,-50%,"R$ 1,74",70.21%,Aug 2020
1492,Mighty Gunvolt,-65%,"R$ 3,67",70.20%,Sep 2015
1493,METAL SLUG ATTACK RELOADED,-30%,"R$ 34,79",70.19%,Jun 2024
1494,Kunado Chronicles,-50%,"R$ 36,99",70.18%,Apr 2023
1495,Project Of Cooling The Earth,-30%,"R$ 11,89",70.18%,May 2024
1496,Distrust: Polar Survival,-90%,"R$ 4,19",70.16%,Aug 2017
1497,Crime Boss: Rockay City,-30%,"R$ 43,39",70.16%,Jun 2024
1498,First Dwarf,-55%,"R$ 54,66",70.14%,Jun 2024
1499,Hentai Pussy,-50%,"R$ 1,74",70.14%,Mar 2019
1500,Rolling in the Maze,-37%,"R$ 4,40",70.12%,May 2022
1501,Presence,-70%,"R$ 2,09",70.10%,Mar 2021
1502,Chocolate makes you happy,-72%,"R$ 1,95",70.07%,Nov 2017
1503,Plants vs. Zombies: Battle for Neighborville™,-67%,"R$ 42,57",70.06%,Oct 2019
1504,Xuan-Yuan Sword: The Gate of Firmament,-75%,"R$ 6,99",70.02%,Feb 2016
1505,Brothel Secrets 🔞,-40%,"R$ 19,79",70.01%,Jan 2024
1506,Dwerve,-30%,"R$ 41,99",69.98%,May 2022
1507,只兔：不灭的勇者,-60%,"R$ 6,63",69.96%,Mar 2023
1508,Solstice Chronicles: MIA,-37%,"R$ 24,84",69.94%,Jul 2017
1509,PolyClassic: Wild,-54%,"R$ 32,63",69.92%,Oct 2021
1510,Deepening Fire,-70%,"R$ 11,54",69.90%,Apr 2023
1511,Harmony: The Fall of Reverie,-65%,"R$ 30,62",69.89%,Jun 2023
1512,Total Tank Generals,-50%,"R$ 52,00",69.86%,Mar 2023
1513,Avenger Bird,-83%,"R$ 2,34",69.85%,Jan 2017
1514,Succubus Girl Story,-35%,"R$ 2,26",69.81%,Mar 2022
1515,Beholgar,-50%,"R$ 9,29",69.76%,Feb 2022
1516,Bionic Commando,-68%,"R$ 5,43",69.74%,Jul 2009
1517,Hentai IQ Puzzle,-50%,"R$ 1,74",69.70%,Sep 2018
1518,Metal Slug Tactics,-10%,"R$ 66,59",69.65%,Nov 2024
1519,Immortals of Aveum™,-75%,"R$ 79,75",69.64%,Aug 2023
1520,Bighead Runner,-90%,"R$ 1,74",69.62%,Jun 2018
1521,Souls of Blades,-60%,"R$ 14,79",69.61%,Sep 2021
1522,降妖神兵,-40%,"R$ 6,29",69.61%,Mar 2023
1523,Knights of the Chalice 2,-10%,"R$ 76,49",69.61%,Mar 2022
1524,Furry Sex: Pirates 🏴‍☠️,-60%,"R$ 5,79",69.56%,Sep 2022
1525,Romance of the Three Kingdoms XII with Power Up Kit,-66%,"R$ 25,66",69.55%,Jan 2018
1526,Drug Dealer Simulator 2,-40%,"R$ 71,98",69.55%,Jun 2024
1527,Headbangers: Rhythm Royale,-75%,"R$ 26,25",69.52%,Oct 2023
1528,Sex Faculty🔞,-35%,"R$ 21,44",69.52%,Mar 2024
1529,Fruit: Chain Effect,-20%,"R$ 5,59",69.52%,Jul 2024
1530,Diluvian Winds,-60%,"R$ 21,99",69.49%,Apr 2024
1531,Ultimate Fishing Simulator 2,-80%,"R$ 11,99",69.46%,Aug 2022
1532,Nowhere Prophet,-70%,"R$ 14,24",69.43%,Jul 2019
1533,Cyber Agent,-22%,"R$ 5,45",69.37%,Jun 2020
1534,Denos City: Complete Game,-50%,"R$ 12,44",69.36%,May 2022
1535,Thing-in-Itself,-50%,"R$ 4,49",69.34%,Jan 2017
1536,Transport INC,-80%,"R$ 4,97",69.31%,Aug 2020
1537,Мухосранск | Russian City Sim,-50%,"R$ 1,74",69.23%,Jul 2021
1538,Giant Machines 2017,-66%,"R$ 35,51",69.22%,Sep 2016
1539,CAT Interstellar,-50%,"R$ 16,49",69.22%,Oct 2017
1540,Paper Train Traffic,-50%,"R$ 3,24",69.16%,Mar 2016
1541,Need for Speed™,-75%,"R$ 22,25",69.14%,Mar 2016
1542,Star Dynasties,-66%,"R$ 30,71",69.12%,Sep 2021
1543,Tiki Man,-17%,"R$ 10,38",69.11%,Jun 2015
1544,Cuckold Life Simulator 😳🔞,-55%,"R$ 10,57",69.10%,Jan 2023
1545,Save Daddy Trump,-50%,"R$ 1,74",69.10%,Jul 2019
1546,无休仙途,-17%,"R$ 17,00",69.08%,Jul 2024
1547,The Red Solstice,-90%,"R$ 2,06",69.06%,Jul 2015
1548,Culpa Innata,-80%,"R$ 3,99",69.04%,Oct 2007
1549,Mass Effect 2 (2010) Edition,-67%,"R$ 52,47",69.03%,Jan 2010
1550,BioShock™ 2 Remastered,-85%,"R$ 4,49",69.00%,Sep 2016
1551,Great Deceiver,-60%,"R$ 15,19",68.99%,Aug 2022
1552,The Gap,-35%,"R$ 6,81",68.99%,Apr 2023
1553,Afghanistan '11,-50%,"R$ 44,49",68.97%,Mar 2017
1554,Gnumz: Masters of Defense,-85%,"R$ 2,54",68.88%,Dec 2015
1555,Offroad Mechanic Simulator,-45%,"R$ 59,38",68.82%,Jul 2023
1556,下一站江湖Ⅰ,-60%,"R$ 15,19",68.80%,Apr 2021
1557,Dwarven Skykeep,-75%,"R$ 14,99",68.78%,Dec 2022
1558,Crossfire: Sierra Squad,-30%,"R$ 62,29",68.77%,Nov 2023
1559,Mato Anomalies,-60%,"R$ 30,00",68.76%,Mar 2023
1560,太吾绘卷 The Scroll Of Taiwu,-15%,"R$ 45,73",68.76%,Sep 2018
1561,Time Lock VR 1,-67%,"R$ 3,54",68.74%,Aug 2017
1562,The Divine Invasion,-95%,"R$ 6,99",68.71%,Aug 2020
1563,Automachef,-85%,"R$ 11,98",68.68%,Jul 2019
1564,Danger Scavenger,-80%,"R$ 4,13",68.66%,Mar 2021
1565,Deadlight: Director's Cut,-85%,"R$ 9,00",68.64%,Jun 2016
1566,Firelight Fantasy: Force Energy,-28%,"R$ 17,10",68.61%,Feb 2022
1567,Royal Defense,-22%,"R$ 18,39",68.52%,Nov 2014
1568,Wild Indigo Ranch,-50%,"R$ 29,99",68.51%,Sep 2024
1569,Rainbow Snake,-50%,"R$ 1,74",68.51%,Oct 2017
1570,Bloodshore,-61%,"R$ 18,32",68.48%,Nov 2021
1571,Drunken Fight Simulator,-90%,"R$ 1,74",68.46%,Jan 2017
1572,Hoo-Boy,-66%,"R$ 2,37",68.39%,Sep 2017
1573,Sovietpunk: Chapter one,-50%,"R$ 1,74",68.39%,Apr 2021
1574,Swords Fantasy: Battlefield,-28%,"R$ 17,10",68.38%,Mar 2023
1575,Sweet Transit,-60%,"R$ 59,60",68.37%,Apr 2024
1576,Firelight Fantasy: Phoenix Crew,-28%,"R$ 17,10",68.36%,Aug 2021
1577,大富翁少女/Rich Girls,-40%,"R$ 9,29",68.35%,Jan 2022
1578,Battlefield 3™,-85%,"R$ 29,85",68.29%,Oct 2011
1579,Sex College 🔞,-40%,"R$ 19,79",68.26%,Mar 2024
1580,Gems of the Aztecs,-40%,"R$ 13,47",68.23%,Apr 2016
1581,Sex Euphoria 💖,-40%,"R$ 19,79",68.20%,Feb 2024
1582,Red Solstice 2: Survivors,-34%,"R$ 39,91",68.17%,Jun 2021
1583,Soul Axiom,-63%,"R$ 13,68",68.14%,Feb 2016
1584,How to Survive 2,-75%,"R$ 6,99",68.12%,Sep 2016
1585,DEVIATOR,-11%,"R$ 20,91",68.01%,Aug 2024
1586,Delivery INC,-37%,"R$ 29,60",67.98%,Jul 2023
1587,Rescue Party: Live!,-50%,"R$ 24,99",67.96%,Jan 2022
1588,Climber: Sky is the Limit,-70%,"R$ 15,74",67.95%,Nov 2022
1589,The Chosen Warriors,-80%,"R$ 2,09",67.92%,Dec 2017
1590,Funk of Titans,-80%,"R$ 2,79",67.91%,Jul 2015
1591,Captain Tsubasa: Rise of New Champions,-75%,"R$ 38,72",67.91%,Sep 2020
1592,Hot Therapy,-35%,"R$ 30,54",67.91%,Mar 2024
1593,Hentai Big Tits,-75%,"R$ 1,74",67.87%,Jun 2022
1594,Moon Mystery,-10%,"R$ 53,99",67.87%,Oct 2024
1595,When I Was Young,-80%,"R$ 4,97",67.86%,Jul 2020
1596,Clive 'N' Wrench,-75%,"R$ 14,49",67.86%,Feb 2023
1597,Robin Hood - Sherwood Builders,-36%,"R$ 85,48",67.81%,Feb 2024
1598,Exoprimal,-67%,"R$ 82,17",67.72%,Jul 2023
1599,US Spy: Mission in Russia,-30%,"R$ 3,14",67.71%,Feb 2020
1600,Lust Epidemic 18+,-35%,"R$ 21,44",67.70%,Sep 2024
1601,NeverSynth,-18%,"R$ 13,34",67.70%,Sep 2022
1602,Star Survivor,-25%,"R$ 12,74",67.69%,Sep 2024
1603,Victoria I Complete,-80%,"R$ 7,19",67.68%,Aug 2010
1604,Full Spectrum Warrior: Ten Hammers,-75%,"R$ 4,24",67.64%,Mar 2006
1605,"Sex, Camera, Action! 🔞",-35%,"R$ 21,44",67.64%,Jul 2024
1606,Xuan-Yuan Sword: The Clouds Faraway,-50%,"R$ 19,50",67.51%,Jan 2023
1607,Pixel Game Maker MV,-83%,"R$ 39,09",67.46%,Sep 2019
1608,Furry Cyberfucker,-65%,"R$ 5,07",67.46%,Apr 2022
1609,Nephise,-50%,"R$ 1,74",67.44%,Mar 2017
1610,Chill Town,-20%,"R$ 37,59",67.41%,Mar 2024
1611,Street Fighter 30th Anniversary Collection,-67%,"R$ 32,96",67.40%,May 2018
1612,Cursed West,-80%,"R$ 2,09",67.39%,Sep 2016
1613,Contract With The Devil,-85%,"R$ 2,54",67.37%,Dec 2015
1614,Bakery Simulator,-95%,"R$ 2,49",67.35%,May 2022
1615,Cybernetic Fault,-95%,"R$ 6,99",67.31%,Sep 2020
1616,Frozen Cortex,-50%,"R$ 22,99",67.29%,Feb 2015
1617,Full Spectrum Warrior,-75%,"R$ 4,24",67.27%,Sep 2004
1618,aMAZE Dark Times,-72%,"R$ 1,95",67.27%,Aug 2017
1619,Sex Simulator,-80%,"R$ 2,09",67.25%,Jul 2019
1620,The Pegasus Expedition,-80%,"R$ 11,99",67.23%,Jun 2023
1621,Synthwave Burnout,-18%,"R$ 13,34",67.16%,Sep 2021
1622,Idling Gears,-30%,"R$ 11,89",67.15%,Nov 2023
1623,aMAZE Gears,-72%,"R$ 1,95",67.14%,Mar 2018
1624,Shades of Sakura,-61%,"R$ 1,75",67.12%,Jul 2021
1625,Hentai Killer: Girls & Chess,-50%,"R$ 1,74",67.10%,Jun 2021
1626,Gunvolt Chronicles: Luminous Avenger iX 2,-52%,"R$ 22,79",67.08%,Jan 2022
1627,SEX Room 2 [18+],-35%,"R$ 8,96",67.07%,Apr 2023
1628,Westale: Peelgrimage,-35%,"R$ 11,04",67.07%,Dec 2023
1629,Ninja Stealth,-90%,"R$ 1,74",67.06%,Jun 2016
1630,Eldrea: SEX Saga 🔞,-35%,"R$ 21,44",67.06%,Sep 2024
1631,Alien Breed 2: Assault,-90%,"R$ 1,99",66.92%,Sep 2010
1632,Genesis Alpha One Deluxe Edition,-80%,"R$ 20,98",66.83%,Feb 2020
1633,STAR WARS Jedi: Survivor™,-65%,"R$ 104,65",66.82%,Apr 2023
1634,Heavy Burden,-95%,"R$ 4,44",66.81%,Sep 2023
1635,Tokyo 42,-90%,"R$ 3,69",66.81%,May 2017
1636,Motorcycle Mechanic Simulator 2021,-45%,"R$ 52,78",66.79%,Nov 2021
1637,Monuments Renovator,-63%,"R$ 17,38",66.78%,Mar 2024
1638,Endzone 2,-20%,"R$ 59,19",66.76%,Aug 2024
1639,Hero,-90%,"R$ 1,74",66.74%,Feb 2017
1640,Until I Have You,-34%,"R$ 27,22",66.73%,Apr 2016
1641,Dice Legacy,-80%,"R$ 15,00",66.71%,Sep 2021
1642,Street Fighter V,-50%,"R$ 42,00",66.67%,Feb 2016
1643,符文女孩/Rune Girl,-30%,"R$ 2,44",66.67%,Jun 2019
1644,Cuckold Chair Simulator 2023,-40%,"R$ 8,27",66.65%,Oct 2023
1645,Taora : Survival,-35%,"R$ 28,91",66.65%,May 2024
1646,Farm Manager World,-20%,"R$ 47,99",66.65%,Apr 2024
1647,Winter,-72%,"R$ 1,95",66.62%,Mar 2022
1648,Cakey's Twisted Bakery,-60%,"R$ 6,79",66.61%,Jul 2024
1649,SEX SPA 🔞💦,-40%,"R$ 19,79",66.55%,Dec 2023
1650,Warrior Kings,-80%,"R$ 5,99",66.44%,Apr 2002
1651,Frozen Flame,-25%,"R$ 44,99",66.42%,Nov 2022
1652,NationWar:Chronicles | 国战:列国志传,-11%,"R$ 16,80",66.41%,Oct 2017
1653,Ninja Stealth 2,-8%,"R$ 4,02",66.35%,Jan 2017
1654,Nigate Tale,-65%,"R$ 13,29",66.33%,Sep 2024
1655,The Prism,-90%,"R$ 1,74",66.29%,Sep 2015
1656,Pool Cleaning Simulator,-55%,"R$ 31,84",66.27%,Jun 2024
1657,Re:Lord – Tales of Adventure,-30%,"R$ 18,54",66.26%,May 2024
1658,We Are The Dwarves,-95%,"R$ 6,99",66.22%,Feb 2016
1659,WARCANA,-32%,"R$ 61,19",66.21%,Aug 2024
1660,Thief Simulator VR,-84%,"R$ 6,07",66.08%,Nov 2020
1661,Castle,-83%,"R$ 2,34",66.08%,Jan 2015
1662,Hokko Life,-80%,"R$ 11,99",66.02%,Sep 2022
1663,Trials Fusion™,-75%,"R$ 14,99",65.91%,Apr 2014
1664,Food Truck Simulator,-54%,"R$ 36,43",65.90%,Sep 2022
1665,Unalive,-90%,"R$ 1,74",65.84%,Jan 2017
1666,Demented,-90%,"R$ 1,74",65.80%,Mar 2016
1667,Dinosaur Hunt,-50%,"R$ 1,74",65.74%,Sep 2015
1668,Spirit of the Island,-70%,"R$ 13,49",65.65%,Aug 2022
1669,The Gallery,-35%,"R$ 35,75",65.58%,Sep 2022
1670,Legendary Hoplite,-75%,"R$ 11,74",65.54%,Feb 2024
1671,True or False,-80%,"R$ 3,39",65.47%,Sep 2016
1672,Furry Arena [18+],-45%,"R$ 3,84",65.47%,Dec 2022
1673,Potentia,-75%,"R$ 14,99",65.46%,Feb 2021
1674,Dreamscapes: Nightmare's Heir - Premium Edition,-30%,"R$ 16,45",65.43%,Mar 2015
1675,STAR WARS™: Squadrons,-80%,"R$ 39,80",65.38%,Oct 2020
1676,Inner silence,-50%,"R$ 1,74",65.36%,Feb 2017
1677,Heaven Forest - VR MMO,-44%,"R$ 1,84",65.36%,Dec 2016
1678,Three Kingdoms Zhao Yun,-45%,"R$ 32,99",65.34%,Jan 2024
1679,Brothers: A Tale of Two Sons Remake,-40%,"R$ 48,59",65.28%,Feb 2024
1680,Together in Between,-50%,"R$ 11,49",65.24%,Sep 2024
1681,Fairy Biography5 : Demon,-30%,"R$ 11,89",65.21%,Apr 2024
1682,Zengeon,-80%,"R$ 7,59",65.20%,Jun 2019
1683,Imp of the Sun,-90%,"R$ 3,79",65.19%,Mar 2022
1684,Cafe Owner Simulator,-30%,"R$ 54,79",65.16%,Dec 2022
1685,CyberTaxi,-91%,"R$ 2,96",65.15%,Oct 2020
1686,Stygian: Reign of the Old Ones,-80%,"R$ 11,99",65.14%,Sep 2019
1687,Backrooms Rec.,-45%,"R$ 18,14",65.07%,Mar 2024
1688,Romance of the Three Kingdoms VII with Power Up Kit,-66%,"R$ 12,57",65.05%,Jul 2017
1689,Earthling's Undertaking,-60%,"R$ 12,39",65.04%,Jul 2023
1690,Blackthorn Arena: Reforged,-20%,"R$ 59,19",65.02%,Nov 2024
1691,Monster Energy Supercross - The Official Videogame 5,-90%,"R$ 19,95",65.01%,Mar 2022
1692,Getaway Island,-72%,"R$ 1,95",64.97%,Apr 2017
1693,Don Duality,-60%,"R$ 18,79",64.92%,Aug 2023
1694,KAMITSUBAKI CITY ENSEMBLE,-20%,"R$ 11,19",64.90%,Aug 2024
1695,Vertical Slice: A Game Dev Story,-80%,"R$ 4,13",64.85%,Jun 2021
1696,Robber Knight,-30%,"R$ 117,59",64.79%,Jul 2022
1697,No Longer Home,-80%,"R$ 9,39",64.76%,Jul 2021
1698,Pressure Overdrive,-80%,"R$ 5,19",64.73%,Jul 2017
1699,Magic Box,-50%,"R$ 1,74",64.66%,Jan 2017
1700,Creatura,-90%,"R$ 2,89",64.64%,Mar 2021
1701,Brother Wings,-95%,"R$ 3,69",64.52%,Jan 2017
1702,True Puzzle,-50%,"R$ 1,74",64.52%,Jun 2018
1703,Music Store Simulator,-25%,"R$ 69,19",64.52%,Jul 2023
1704,Fire Commander,-48%,"R$ 27,44",64.51%,Jul 2022
1705,SlavicPunk: Oldtimer,-20%,"R$ 51,09",64.50%,Jun 2023
1706,Possessed,-90%,"R$ 1,74",64.49%,May 2017
1707,Train Mechanic Simulator 2017,-50%,"R$ 8,29",64.45%,Mar 2017
1708,Workshop Simulator,-39%,"R$ 36,79",64.40%,Mar 2022
1709,3D Custom Lady Maker,-80%,"R$ 4,88",64.39%,Apr 2019
1710,Hollow's Land,-90%,"R$ 1,74",64.35%,Dec 2014
1711,Kao the Kangaroo: Mystery of the Volcano (2005 re-release),-50%,"R$ 4,99",64.35%,Apr 2023
1712,Redactem,-50%,"R$ 1,74",64.34%,Aug 2016
1713,To Be In Love With Girls Group,-40%,"R$ 19,79",64.22%,Mar 2024
1714,Criminal Dissidia,-60%,"R$ 16,79",64.21%,Sep 2022
1715,Among Waifus 18+,-65%,"R$ 5,07",64.14%,Dec 2021
1716,NVL,-55%,"R$ 3,14",64.09%,Dec 2017
1717,Urban Trial Playground,-85%,"R$ 5,24",64.01%,Apr 2019
1718,Tom Clancy’s Rainbow Six® Extraction,-75%,"R$ 42,49",64.01%,Jun 2023
1719,Gamer Girls: Dating Sim,-70%,"R$ 4,34",64.01%,May 2022
1720,Who Pressed Mute on Uncle Marcus?,-56%,"R$ 20,67",64.00%,Mar 2022
1721,Trials® Rising,-80%,"R$ 11,99",63.91%,Feb 2019
1722,Europa Universalis: Rome - Gold Edition,-75%,"R$ 8,99",63.89%,Nov 2008
1723,The Hunting God,-70%,"R$ 2,09",63.85%,Jul 2017
1724,King Lucas,-66%,"R$ 5,77",63.84%,Dec 2016
1725,Ball of Wonder,-33%,"R$ 75,36",63.83%,Oct 2016
1726,Massive,-90%,"R$ 3,79",63.77%,Aug 2020
1727,Moonshine Inc.,-29%,"R$ 56,59",63.77%,Dec 2022
1728,The Island: Into The Mist,-30%,"R$ 23,09",63.76%,Jan 2019
1729,ANKI,-20%,"R$ 1,75",63.70%,Aug 2015
1730,Gift Girl,-60%,"R$ 2,79",63.69%,Mar 2020
1731,Heaven Forest NIGHTS,-50%,"R$ 1,74",63.59%,Mar 2017
1732,Antigraviator,-80%,"R$ 11,99",63.56%,Jun 2018
1733,Welcome to ParadiZe,-18%,"R$ 88,18",63.55%,Feb 2024
1734,Monster Energy Supercross - The Official Videogame 6,-40%,"R$ 242,50",63.50%,Mar 2023
1735,Outbreak: The New Nightmare,-85%,"R$ 4,03",63.48%,Jan 2018
1736,Batora: Lost Haven,-80%,"R$ 17,80",63.38%,Oct 2022
1737,Romance of the Three Kingdoms VIII with Power Up Kit,-66%,"R$ 12,57",63.36%,Aug 2017
1738,Perseus: Titan Slayer,-47%,"R$ 26,44",63.36%,Feb 2023
1739,Happy toys,-60%,"R$ 2,79",63.33%,Dec 2018
1740,Virginia,-65%,"R$ 6,99",63.29%,Sep 2016
1741,Orgasm Simulator 2024 💦,-50%,"R$ 16,49",63.25%,Sep 2023
1742,Panzer Strategy,-85%,"R$ 12,26",63.20%,Aug 2018
1743,Plane Accident,-57%,"R$ 37,24",63.18%,Feb 2024
1744,The Isle Tide Hotel,-35%,"R$ 38,99",63.18%,Sep 2023
1745,Alaskan Road Truckers,-27%,"R$ 61,99",63.13%,Oct 2023
1746,Mia and the Dragon Princess,-35%,"R$ 30,54",63.05%,May 2023
1747,The Uncertain: Light At The End,-85%,"R$ 3,10",62.97%,Oct 2020
1748,Deadwater Saloon,-43%,"R$ 36,56",62.92%,Sep 2022
1749,Hentai Milf Quiz,-50%,"R$ 1,74",62.91%,Jun 2020
1750,Lords of the Fallen,-50%,"R$ 124,50",62.89%,Oct 2023
1751,Doodle Mafia,-70%,"R$ 4,97",62.73%,Apr 2017
1752,Orgasm Simulator 2023,-50%,"R$ 16,49",62.73%,Jul 2023
1753,Castle Flipper,-95%,"R$ 2,89",62.68%,May 2021
1754,Sex Bar Simulator 🍸🔞,-50%,"R$ 16,49",62.65%,Aug 2023
1755,Survisland / 实境求生,-50%,"R$ 14,49",62.65%,Apr 2024
1756,Call of the Wild: The Angler™,-50%,"R$ 44,49",62.38%,Aug 2022
1757,Survival Classic,-70%,"R$ 6,06",62.37%,Jan 2021
1758,The Escapists: The Walking Dead,-90%,"R$ 3,69",62.36%,Sep 2015
1759,Avatar: Frontiers of Pandora™,-50%,"R$ 149,99",62.34%,Jun 2024
1760,PAC-MAN Mega Tunnel Battle: Chomp Champs,-50%,"R$ 38,75",62.28%,May 2024
1761,Chronos: Before the Ashes,-75%,"R$ 21,23",62.21%,Dec 2020
1762,Big Buck Hunter Arcade,-90%,"R$ 1,99",62.20%,Oct 2016
1763,Heroine Anthem Zero -Sacrifice-,-40%,"R$ 12,41",62.20%,Dec 2016
1764,The Unliving,-66%,"R$ 21,14",62.15%,Oct 2023
1765,TFM: The First Men,-20%,"R$ 63,99",62.15%,Nov 2022
1766,Farming Life,-92%,"R$ 2,63",62.11%,Oct 2021
1767,Smart City Plan,-61%,"R$ 12,08",62.10%,Mar 2020
1768,Flower Design,-50%,"R$ 1,74",62.10%,Jan 2017
1769,Gamer Girls: Futanari,-70%,"R$ 4,34",62.05%,Aug 2022
1770,Marvel vs. Capcom: Infinite,-80%,"R$ 17,99",62.03%,Sep 2017
1771,Space Mechanic Simulator,-30%,"R$ 19,59",62.01%,Aug 2023
1772,"Slice, Dice & Rice",-92%,"R$ 2,63",62.00%,Apr 2017
1773,OnlyFap: Fitness Baby 🔞💦,-55%,"R$ 6,52",61.95%,Dec 2022
1774,Frozen Synapse 2,-50%,"R$ 28,99",61.72%,Sep 2018
1775,Nickelodeon Kart Racers 3: Slime Speedway,-85%,"R$ 14,09",61.71%,Oct 2022
1776,Trackmania² Lagoon,-50%,"R$ 29,99",61.55%,May 2017
1777,Plankton,-50%,"R$ 1,74",61.53%,Oct 2016
1778,Gamer Girls: Cyberpunk 2069,-70%,"R$ 4,34",61.50%,Dec 2021
1779,Surviving the Abyss,-25%,"R$ 44,99",61.46%,Nov 2024
1780,LOST PLANET® 3,-80%,"R$ 9,19",61.45%,Aug 2013
1781,СИМУЛЯТОР ЛАЗАНЬЯ ПО ЗАБРОШКАМ,-50%,"R$ 1,74",61.43%,Feb 2023
1782,Party Maker,-45%,"R$ 28,69",61.33%,Oct 2022
1783,Builders of Greece,-39%,"R$ 36,79",61.30%,Feb 2024
1784,Cube Land Arena,-45%,"R$ 4,02",61.22%,Mar 2016
1785,Junkyard Simulator,-45%,"R$ 59,38",61.21%,Oct 2021
1786,GangV | VR & PC Battle Royale,-50%,"R$ 14,49",61.17%,Apr 2021
1787,Panda Run,-55%,"R$ 3,14",61.10%,Aug 2017
1788,WIN THE GAME: DO IT!,-50%,"R$ 1,74",61.04%,May 2018
1789,Step-Sister's Pussy 🔞,-40%,"R$ 19,79",61.00%,May 2024
1790,Aces of the Luftwaffe,-80%,"R$ 2,99",60.92%,May 2015
1791,SQUID GIRLS 18+,-75%,"R$ 3,62",60.91%,Feb 2022
1792,Escape Dead Island,-90%,"R$ 7,50",60.73%,Nov 2014
1793,Burnout™ Paradise Remastered,-80%,"R$ 21,80",60.73%,Aug 2018
1794,The Settlers® 7 : History Edition,-60%,"R$ 17,99",60.73%,Jan 2019
